Player,Pos_x,Age_x,Tm,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_y,Age_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Richaun Holmes,PF,22.0,PHI,51.0,1.0,13.8,2.2,4.4,0.514,0.2,0.9,0.182,2.1,3.5,.596,0.532,1.0,1.5,0.6890000000000001,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,5.6,PF,22.0,51.0,702,15.9,0.564,.198,.333,9.3,11.7,10.5,8.0,1.3,4.3,11.2,17.9,,1.0,0.5,1.5,.103,,-1.0,0.0,-0.9,0.2
Rodney Hood,SG,23.0,UTA,79.0,79.0,32.2,5.2,12.3,0.42,2.0,5.7,0.359,3.1,6.6,.472,0.503,2.2,2.5,0.86,0.5,2.9,3.4,2.7,0.9,0.2,1.6,2.6,14.5,SG,23.0,79.0,2541,14.1,0.542,.462,.206,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,,3.4,2.5,6.0,.112,,1.6,-0.9,0.7,1.7
Al Horford,C,29.0,ATL,82.0,82.0,32.1,6.5,12.8,0.505,1.1,3.1,0.344,5.4,9.7,.557,0.547,1.3,1.6,0.7979999999999999,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2.0,15.2,C,29.0,82.0,2631,19.4,0.565,.244,.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,,4.9,4.5,9.4,.172,,1.5,2.6,4.1,4.1
Dwight Howard,C,30.0,HOU,71.0,71.0,32.1,5.2,8.5,0.62,0.0,0.1,0.0,5.2,8.4,.626,0.62,3.3,6.7,0.489,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,13.7,C,30.0,71.0,2280,18.9,0.604,.010,.790,11.4,29.1,20.2,7.0,1.5,4.1,17.0,18.4,,3.5,3.1,6.6,.138,,-1.1,1.8,0.6,1.5
Marcelo Huertas,PG,32.0,LAL,53.0,0.0,16.4,1.8,4.3,0.42200000000000004,0.3,1.2,0.262,1.5,3.2,.479,0.457,0.5,0.5,0.9309999999999999,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,4.5,PG,32.0,53.0,869,10.4,0.488,.265,.126,2.2,9.2,5.6,33.9,1.5,0.6,24.8,16.3,,-0.2,0.1,-0.1,-0.006,,-3.1,-2.9,-6.0,-0.9
Josh Huestis,PF,24.0,OKC,5.0,0.0,11.0,1.0,2.4,0.41700000000000004,0.8,1.2,0.667,0.2,1.2,.167,0.583,0.0,0.8,0.0,0.4,1.6,2.0,0.0,0.2,0.4,0.6,0.6,2.8,PF,24.0,5.0,55,6.7,0.509,.500,.333,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,,0.0,0.1,0.0,.010,,-4.9,-2.5,-7.4,-0.1
Kris Humphries,PF,30.0,TOT,53.0,17.0,15.8,2.3,5.6,0.41,0.6,2.0,0.315,1.6,3.5,.465,0.46799999999999997,1.3,1.6,0.7979999999999999,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5,PF,30.0,53.0,835,13.1,0.517,.366,.285,7.5,21.5,14.4,6.6,0.9,2.2,10.3,19.5,,0.5,1.1,1.6,.093,,-2.2,-0.7,-2.9,-0.2
Kris Humphries,PF,30.0,WAS,28.0,14.0,16.6,2.3,5.6,0.405,0.8,2.4,0.34299999999999997,1.5,3.3,.451,0.478,1.0,1.1,0.935,0.9,3.2,4.1,0.6,0.1,0.5,0.7,1.5,6.4,PF,30.0,28.0,466,11.8,0.524,.424,.196,6.1,21.8,13.8,5.0,0.3,2.4,10.4,18.0,,0.3,0.5,0.7,.073,,-2.6,-1.3,-3.8,-0.2
Kris Humphries,PF,30.0,PHO,4.0,3.0,18.5,2.5,9.0,0.278,0.8,2.5,0.3,1.8,6.5,.269,0.319,1.5,2.0,0.75,2.8,5.3,8.0,1.8,0.8,0.5,1.0,2.0,7.3,PF,30.0,4.0,74,13.5,0.36700000000000005,.278,.222,15.8,31.5,23.5,14.8,2.0,2.2,9.2,25.0,,-0.1,0.1,0.0,.012,,-3.1,0.6,-2.4,0.0
Kris Humphries,PF,30.0,ATL,21.0,0.0,14.0,2.2,4.8,0.465,0.4,1.5,0.258,1.9,3.3,.557,0.505,1.5,2.1,0.711,1.0,2.4,3.4,0.6,0.5,0.3,0.7,2.1,6.4,PF,30.0,21.0,295,14.9,0.555,.307,.446,7.6,18.5,13.1,6.9,1.7,1.9,10.4,20.4,,0.4,0.5,0.9,.143,,-1.5,-0.1,-1.6,0.0
R.J. Hunter,SG,22.0,BOS,36.0,0.0,8.8,1.0,2.7,0.36700000000000005,0.5,1.8,0.302,0.5,1.0,.486,0.46399999999999997,0.2,0.2,0.857,0.1,1.0,1.0,0.4,0.4,0.1,0.3,0.8,2.7,SG,22.0,36.0,315,7.7,0.48,.643,.071,0.7,12.0,6.2,5.9,2.2,1.0,9.8,15.1,,-0.1,0.4,0.3,.045,,-3.1,-0.4,-3.5,-0.1
Serge Ibaka,PF,26.0,OKC,78.0,78.0,32.1,5.3,11.1,0.479,0.8,2.4,0.326,4.6,8.8,.520,0.513,1.2,1.6,0.752,1.8,5.0,6.8,0.8,0.5,1.9,1.4,2.7,12.6,PF,26.0,78.0,2500,13.9,0.5329999999999999,.212,.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,,2.5,3.0,5.5,.105,,-1.1,1.0,-0.1,1.2
Andre Iguodala,SF,32.0,GSW,65.0,1.0,26.6,2.7,5.7,0.478,0.8,2.4,0.35100000000000003,1.9,3.3,.570,0.552,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,SF,32.0,65.0,1732,12.2,0.565,.418,.226,3.4,12.4,8.2,16.3,2.0,0.8,16.3,12.1,,2.3,2.1,4.4,.122,,0.3,1.3,1.6,1.6
Ersan İlyasova,PF,28.0,TOT,74.0,56.0,25.4,3.8,8.9,0.424,1.3,3.5,0.371,2.5,5.4,.458,0.496,1.5,2.1,0.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,10.4,PF,28.0,74.0,1881,14.2,0.526,.392,.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,,2.4,2.0,4.4,.113,,0.4,-0.3,0.1,1.0
Ersan İlyasova,PF,28.0,DET,52.0,52.0,27.6,4.2,9.8,0.425,1.5,4.1,0.363,2.7,5.6,.471,0.502,1.5,2.1,0.725,1.9,3.5,5.4,1.1,0.7,0.5,1.1,2.3,11.3,PF,28.0,52.0,1434,14.1,0.53,.423,.215,7.3,14.5,10.7,6.1,1.3,1.4,9.6,18.7,,1.8,1.5,3.3,.111,,0.6,0.1,0.7,1.0
Ersan İlyasova,PF,28.0,ORL,22.0,4.0,20.3,2.9,7.0,0.418,0.8,2.0,0.409,2.1,5.0,.422,0.47700000000000004,1.5,2.0,0.711,2.0,3.5,5.5,0.5,0.6,0.3,0.5,2.3,8.1,PF,28.0,22.0,447,14.7,0.515,.288,.294,11.0,19.1,15.0,4.0,1.6,1.1,6.5,18.3,,0.6,0.5,1.1,.117,,-0.5,-1.6,-2.1,0.0
Joe Ingles,SF,28.0,UTA,81.0,2.0,15.3,1.5,3.6,0.426,1.0,2.6,0.386,0.5,1.0,.531,0.565,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,4.2,SF,28.0,81.0,1241,10.3,0.5720000000000001,.722,.062,1.8,12.4,7.1,12.1,2.3,0.3,17.9,13.5,,0.7,1.6,2.3,.089,,-0.3,0.4,0.1,0.7
Damien Inglis,SF,20.0,MIL,20.0,1.0,7.8,0.7,1.9,0.35100000000000003,0.2,0.7,0.231,0.5,1.2,.417,0.392,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,SF,20.0,20.0,156,6.7,0.444,.351,.216,1.5,21.1,11.4,9.0,2.0,1.6,21.4,14.9,,-0.2,0.2,-0.1,-0.024,,-6.1,-0.3,-6.4,-0.2
Kyrie Irving,PG,23.0,CLE,53.0,53.0,31.5,7.4,16.6,0.44799999999999995,1.6,4.9,0.321,5.8,11.6,.502,0.496,3.2,3.6,0.885,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,19.6,PG,23.0,53.0,1667,19.9,0.54,.298,.217,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,,3.2,1.7,5.0,.143,,3.0,-1.4,1.6,1.5
Jarrett Jack,PG,32.0,BRK,32.0,32.0,32.1,4.4,11.2,0.391,1.0,3.2,0.304,3.4,8.0,.426,0.434,3.1,3.5,0.893,0.3,4.0,4.3,7.4,1.1,0.2,2.9,2.4,12.8,PG,32.0,32.0,1027,14.5,0.505,.285,.313,1.0,14.1,7.4,35.0,1.7,0.6,18.8,21.7,,0.5,0.4,0.9,.043,,0.0,-1.4,-1.4,0.2
Reggie Jackson,PG,25.0,DET,79.0,79.0,30.7,6.8,15.7,0.434,1.5,4.2,0.353,5.3,11.5,.464,0.48200000000000004,3.7,4.3,0.8640000000000001,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,18.8,PG,25.0,79.0,2424,19.6,0.535,.268,.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,,4.9,1.9,6.9,.136,,3.9,-1.6,2.3,2.6
LeBron James,SF,31.0,CLE,76.0,76.0,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,.573,0.551,4.7,6.5,0.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3,SF,31.0,76.0,2709,27.5,0.588,.199,.347,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,,9.6,4.0,13.6,.242,,6.9,2.3,9.1,7.6
Al Jefferson,C,31.0,CHO,47.0,18.0,23.3,5.2,10.7,0.485,0.0,0.0,0.0,5.2,10.7,.485,0.485,1.5,2.4,0.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,12.0,C,31.0,47.0,1096,18.2,0.507,.000,.220,5.6,24.6,15.0,11.8,1.4,3.0,5.8,24.2,,1.0,1.8,2.8,.123,,-2.3,1.2,-1.1,0.2
Cory Jefferson,PF,25.0,PHO,8.0,0.0,6.3,1.1,2.8,0.409,0.0,0.1,0.0,1.1,2.6,.429,0.409,0.5,0.8,0.667,0.8,1.3,2.0,0.0,0.0,0.1,0.0,1.0,2.8,PF,25.0,8.0,50,12.7,0.446,.045,.273,12.7,22.2,17.4,0.0,0.0,1.6,0.0,21.0,,0.0,0.0,0.1,.070,,-6.1,-7.7,-13.8,-0.1
Richard Jefferson,SF,35.0,CLE,74.0,5.0,17.9,1.9,4.2,0.45799999999999996,0.9,2.3,0.382,1.0,1.9,.554,0.564,0.8,1.2,0.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,5.5,SF,35.0,74.0,1326,9.7,0.585,.554,.279,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,,1.4,1.3,2.7,.099,,-0.5,-0.3,-0.8,0.4
John Jenkins,SG,24.0,TOT,43.0,3.0,11.2,1.7,3.7,0.444,0.4,1.2,0.314,1.3,2.5,.505,0.494,0.5,0.6,0.833,0.2,1.1,1.3,0.8,0.2,0.0,0.6,0.5,4.1,SG,24.0,43.0,480,10.0,0.522,.319,.150,1.8,11.3,6.5,11.7,0.8,0.2,13.7,18.1,,0.0,0.2,0.2,.022,,-3.0,-2.4,-5.4,-0.4
John Jenkins,SG,24.0,DAL,21.0,1.0,9.2,1.4,3.3,0.414,0.1,0.9,0.158,1.2,2.4,.510,0.436,0.4,0.4,0.889,0.2,0.9,1.0,0.4,0.1,0.0,0.5,0.5,3.3,SG,24.0,21.0,193,7.2,0.466,.271,.129,2.3,10.2,6.3,7.6,0.8,0.0,12.9,20.1,,-0.2,0.1,-0.1,-0.033,,-5.0,-2.4,-7.4,-0.3
John Jenkins,SG,24.0,PHO,22.0,2.0,13.0,1.9,4.1,0.467,0.6,1.5,0.406,1.3,2.6,.500,0.539,0.5,0.7,0.8,0.2,1.4,1.6,1.2,0.2,0.0,0.7,0.5,5.0,SG,24.0,22.0,287,11.9,0.564,.356,.167,1.5,12.0,6.6,14.4,0.8,0.3,14.2,16.7,,0.3,0.1,0.4,.059,,-1.6,-2.3,-4.0,-0.1
Brandon Jennings,PG,26.0,TOT,48.0,7.0,18.1,2.3,6.3,0.368,1.1,3.2,0.32899999999999996,1.3,3.1,.409,0.452,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2,6.9,PG,26.0,48.0,868,13.7,0.491,.510,.257,2.0,10.4,6.1,29.2,1.7,0.7,14.4,20.0,,0.8,0.7,1.5,.082,,0.3,-1.7,-1.4,0.1
Brandon Jennings,PG,26.0,DET,23.0,1.0,18.1,2.3,6.2,0.371,1.0,3.3,0.312,1.3,2.9,.439,0.455,1.2,1.7,0.711,0.2,1.8,2.0,3.0,0.5,0.1,1.0,1.0,6.8,PG,26.0,23.0,416,13.1,0.491,.538,.266,1.3,11.2,6.0,25.7,1.3,0.4,12.1,19.0,,0.4,0.4,0.8,.094,,0.3,-1.5,-1.1,0.1
Brandon Jennings,PG,26.0,ORL,25.0,6.0,18.1,2.4,6.4,0.366,1.1,3.1,0.34600000000000003,1.3,3.3,.386,0.45,1.2,1.6,0.75,0.4,1.6,2.0,4.0,0.7,0.2,1.4,1.3,7.0,PG,26.0,25.0,452,14.3,0.49,.484,.248,2.7,9.7,6.1,32.4,2.0,0.9,16.4,20.9,,0.3,0.4,0.7,.071,,0.4,-1.9,-1.6,0.0
Jonas Jerebko,PF,28.0,BOS,78.0,0.0,15.1,1.5,3.7,0.413,0.6,1.4,0.39799999999999996,1.0,2.3,.421,0.488,0.8,1.0,0.782,1.0,2.7,3.7,0.8,0.3,0.3,0.7,1.8,4.4,PF,28.0,78.0,1176,10.3,0.531,.378,.273,6.8,19.4,13.0,7.4,0.8,1.6,14.0,13.5,,0.9,1.5,2.4,.097,,-2.5,0.4,-2.0,0.0
Amir Johnson,PF,28.0,BOS,79.0,76.0,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3.0,4.8,.624,0.596,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,PF,28.0,79.0,1800,16.0,0.602,.101,.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,,3.0,2.9,5.9,.158,,-0.2,3.2,3.0,2.3
Chris Johnson,SF,25.0,UTA,70.0,2.0,12.2,1.0,2.8,0.371,0.4,1.4,0.273,0.6,1.4,.474,0.441,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2.9,SF,25.0,70.0,857,8.2,0.48200000000000004,.510,.216,3.7,14.3,9.0,8.0,2.0,2.0,15.8,13.6,,-0.1,1.2,1.1,.059,,-2.7,1.3,-1.4,0.1
James Johnson,PF,28.0,TOR,57.0,32.0,16.2,2.0,4.2,0.475,0.4,1.2,0.303,1.6,3.1,.540,0.517,0.7,1.2,0.574,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,5.0,PF,28.0,57.0,926,11.4,0.532,.275,.283,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,,0.3,1.0,1.3,.068,,-1.7,1.0,-0.6,0.3
Joe Johnson,SF,34.0,TOT,81.0,81.0,33.4,4.7,10.6,0.439,1.5,3.9,0.38299999999999995,3.2,6.7,.471,0.509,1.5,1.8,0.831,0.6,3.0,3.6,3.9,0.8,0.0,2.0,1.8,12.2,SF,34.0,81.0,2703,12.0,0.5379999999999999,.364,.165,2.0,10.2,6.1,18.0,1.1,0.1,14.7,17.9,,1.9,0.8,2.7,.048,,0.3,-1.6,-1.3,0.4
Joe Johnson,SF,34.0,BRK,57.0,57.0,33.9,4.3,10.7,0.406,1.5,4.0,0.371,2.8,6.6,.427,0.47600000000000003,1.6,1.9,0.852,0.6,3.3,3.9,4.1,0.7,0.0,2.0,1.8,11.8,SF,34.0,57.0,1934,10.7,0.512,.377,.178,1.9,11.2,6.5,18.0,1.0,0.1,15.0,17.8,,0.6,0.2,0.7,.018,,-0.4,-1.7,-2.2,-0.1
Joe Johnson,SF,34.0,MIA,24.0,24.0,32.0,5.4,10.5,0.518,1.5,3.5,0.41700000000000004,4.0,7.0,.569,0.588,1.1,1.4,0.765,0.6,2.2,2.8,3.6,0.9,0.1,1.8,1.9,13.4,SF,34.0,24.0,769,15.2,0.603,.335,.135,2.3,7.6,5.0,17.9,1.4,0.2,13.9,18.4,,1.3,0.6,2.0,.123,,2.0,-1.3,0.8,0.5
Orlando Johnson,SG,26.0,TOT,7.0,1.0,14.4,1.3,4.9,0.265,0.3,1.4,0.2,1.0,3.4,.292,0.294,0.9,1.1,0.75,0.6,1.6,2.1,0.3,0.4,0.4,0.6,1.3,3.7,SG,26.0,7.0,101,3.6,0.34600000000000003,.294,.235,4.2,12.3,8.1,2.7,1.5,2.4,9.6,17.8,,-0.2,0.1,-0.2,-0.087,,-8.0,-2.4,-10.4,-0.2
Orlando Johnson,SG,26.0,PHO,2.0,0.0,23.5,2.5,8.5,0.294,0.5,2.5,0.2,2.0,6.0,.333,0.324,2.5,3.0,0.833,1.5,3.0,4.5,0.0,1.0,1.5,0.5,2.5,8.0,SG,26.0,2.0,47,10.1,0.40700000000000003,.294,.353,6.8,14.2,10.4,0.0,2.1,5.2,4.8,18.7,,0.0,0.1,0.0,.026,,-6.2,-2.0,-8.2,-0.1
Orlando Johnson,SG,26.0,NOP,5.0,1.0,10.8,0.8,3.4,0.235,0.2,1.0,0.2,0.6,2.4,.250,0.265,0.2,0.4,0.5,0.2,1.0,1.2,0.4,0.2,0.0,0.6,0.8,2.0,SG,26.0,5.0,54,-2.1,0.28,.294,.118,2.0,10.6,6.2,5.1,0.9,0.0,14.4,17.1,,-0.2,0.0,-0.2,-0.185,,-9.5,-2.8,-12.3,-0.1
Stanley Johnson,SF,19.0,DET,73.0,6.0,23.1,3.1,8.2,0.375,0.9,2.8,0.307,2.2,5.4,.410,0.428,1.1,1.4,0.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,8.1,SF,19.0,73.0,1687,8.7,0.46,.342,.170,3.6,16.7,9.9,10.8,1.6,0.5,15.0,19.6,,-1.3,1.9,0.6,.018,,-3.1,0.5,-2.6,-0.2
Tyler Johnson,SG,23.0,MIA,36.0,5.0,24.0,3.3,6.8,0.486,0.8,2.0,0.38,2.5,4.8,.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,8.7,SG,23.0,36.0,863,13.8,0.579,.292,.263,3.8,10.3,7.2,13.9,1.4,1.2,14.8,16.8,,1.2,0.9,2.0,.113,,0.4,0.0,0.4,0.5
Wesley Johnson,SF,28.0,LAC,80.0,9.0,20.8,2.6,6.4,0.40399999999999997,1.3,3.9,0.33299999999999996,1.3,2.6,.510,0.504,0.4,0.6,0.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,6.9,SF,28.0,80.0,1666,11.0,0.513,.600,.089,2.5,13.6,8.1,4.4,2.7,2.6,9.2,16.0,,0.0,2.7,2.6,.076,,-1.3,1.8,0.5,1.0
Nikola Jokić,C,20.0,DEN,80.0,55.0,21.7,3.8,7.5,0.512,0.4,1.1,0.33299999999999996,3.5,6.5,.541,0.535,1.9,2.4,0.8109999999999999,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,10.0,C,20.0,80.0,1733,21.5,0.5820000000000001,.140,.317,11.4,24.7,17.9,18.1,2.3,2.3,13.2,19.9,,4.5,2.2,6.7,.185,,2.6,2.2,4.8,3.0
Dahntay Jones,SF,35.0,CLE,1.0,0.0,42.0,6.0,14.0,0.429,1.0,2.0,0.5,5.0,12.0,.417,0.46399999999999997,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,13.0,SF,35.0,1.0,42,10.3,0.46399999999999997,.143,.000,2.7,10.7,6.7,7.3,1.2,3.9,0.0,15.1,,0.0,0.1,0.1,.096,,-3.1,0.9,-2.2,0.0
James Jones,SF,35.0,CLE,48.0,0.0,9.6,1.2,3.0,0.408,0.9,2.2,0.39399999999999996,0.4,0.8,.447,0.5529999999999999,0.4,0.5,0.8079999999999999,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7,SF,35.0,48.0,463,11.6,0.58,.732,.183,2.0,10.2,6.1,4.5,1.2,1.8,7.8,16.2,,0.7,0.5,1.2,.120,,0.3,-1.3,-1.0,0.1
Terrence Jones,PF,24.0,HOU,50.0,11.0,20.9,3.3,7.3,0.452,0.5,1.6,0.316,2.8,5.8,.490,0.486,1.5,2.3,0.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,8.7,PF,24.0,50.0,1044,13.5,0.519,.215,.316,6.5,15.9,11.1,6.3,1.1,3.1,10.5,19.3,,0.8,0.7,1.5,.068,,-2.4,-1.0,-3.4,-0.4
Tyus Jones,PG,19.0,MIN,37.0,0.0,15.5,1.5,4.2,0.359,0.4,1.4,0.302,1.1,2.8,.388,0.41,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,4.2,PG,19.0,37.0,573,11.2,0.45,.340,.250,1.4,8.0,4.8,27.7,2.7,0.4,16.0,16.1,,0.0,0.3,0.3,.027,,-1.7,-2.0,-3.7,-0.3
DeAndre Jordan,C,27.0,LAC,77.0,77.0,33.7,4.6,6.6,0.703,0.0,0.0,0.0,4.6,6.6,.704,0.703,3.5,8.0,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,C,27.0,77.0,2598,20.6,0.628,.002,1.219,11.4,32.7,22.2,5.3,1.0,5.4,12.1,15.4,,6.0,5.5,11.5,.213,,-0.4,3.8,3.4,3.5
Cory Joseph,SG,24.0,TOR,80.0,4.0,25.6,3.2,7.3,0.439,0.4,1.4,0.273,2.8,5.9,.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,SG,24.0,80.0,2046,12.4,0.512,.188,.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17.0,,1.8,1.7,3.5,.082,,-0.6,-0.4,-1.0,0.5
Chris Kaman,C,33.0,POR,16.0,2.0,7.0,1.3,2.7,0.465,0.1,0.3,0.25,1.2,2.4,.487,0.47700000000000004,0.2,0.2,1.0,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2.8,C,33.0,16.0,112,11.1,0.496,.093,.070,6.8,16.5,11.6,15.8,0.4,0.7,15.3,20.4,,0.0,0.1,0.1,.037,,-3.3,-1.9,-5.1,-0.1
Frank Kaminsky,C,22.0,CHO,81.0,3.0,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.8,4.0,.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,C,22.0,81.0,1708,12.5,0.513,.385,.282,4.4,17.2,10.7,9.0,1.1,2.0,8.9,17.1,,1.2,2.1,3.3,.093,,-1.6,0.4,-1.2,0.3
Enes Kanter,C,23.0,OKC,82.0,1.0,21.0,5.0,8.8,0.5760000000000001,0.1,0.3,0.47600000000000003,4.9,8.5,.579,0.583,2.4,3.1,0.797,3.0,5.1,8.1,0.4,0.3,0.4,1.4,2.0,12.7,C,23.0,82.0,1721,24.0,0.626,.029,.349,16.7,24.9,21.0,3.1,0.7,1.5,12.2,23.4,,6.0,2.1,8.1,.226,,1.3,-3.1,-1.7,0.1
Sergey Karasev,SF,22.0,BRK,40.0,5.0,10.0,0.8,1.9,0.405,0.3,0.9,0.297,0.5,0.9,.514,0.48,0.7,0.7,0.929,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,2.4,SF,22.0,40.0,399,8.5,0.562,.500,.378,2.2,14.3,8.2,12.2,0.8,0.4,20.3,12.1,,0.2,0.1,0.3,.031,,-2.4,-1.7,-4.2,-0.2
Sasha Kaun,C,30.0,CLE,25.0,0.0,3.8,0.4,0.7,0.529,0.0,0.0,0.0,0.4,0.7,.529,0.529,0.2,0.4,0.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.9,C,30.0,25.0,95,12.5,0.527,.000,.647,14.4,16.5,15.5,4.5,2.2,4.3,24.3,13.7,,0.0,0.2,0.2,.096,,-3.5,2.7,-0.8,0.0
Ryan Kelly,PF,24.0,LAL,36.0,0.0,13.1,1.5,4.1,0.369,0.1,1.0,0.135,1.4,3.1,.446,0.386,1.0,1.5,0.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,4.2,PF,24.0,36.0,470,10.3,0.44,.248,.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,,-0.3,0.3,0.1,.005,,-4.9,-1.1,-6.0,-0.5
Michael Kidd-Gilchrist,SF,22.0,CHO,7.0,7.0,29.3,4.7,8.7,0.541,0.4,1.0,0.429,4.3,7.7,.556,0.5660000000000001,2.9,4.1,0.69,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,12.7,SF,22.0,7.0,205,16.9,0.603,.115,.475,6.3,17.8,12.0,7.3,0.7,1.2,9.8,18.0,,0.4,0.2,0.6,.152,,-0.7,-0.7,-1.4,0.0
Sean Kilpatrick,SG,26.0,TOT,31.0,0.0,19.9,4.0,8.7,0.456,1.3,3.7,0.342,2.7,5.0,.538,0.528,1.9,2.2,0.8959999999999999,0.4,1.4,1.8,0.9,0.4,0.1,1.0,1.2,11.1,SG,26.0,31.0,616,15.6,0.5760000000000001,.422,.248,2.1,8.2,5.1,8.0,1.0,0.3,9.4,23.8,,1.0,0.0,1.0,.076,,1.4,-4.4,-3.0,-0.2
Sean Kilpatrick,SG,26.0,DEN,8.0,0.0,10.3,1.0,2.6,0.381,0.5,2.1,0.235,0.5,0.5,1.000,0.47600000000000003,0.9,1.0,0.875,0.3,0.5,0.8,0.4,0.3,0.0,0.5,0.9,3.4,SG,26.0,8.0,82,8.0,0.551,.810,.381,2.7,5.5,4.1,5.4,1.2,0.0,14.0,15.2,,0.0,0.0,0.1,.037,,-0.9,-3.4,-4.3,0.0
Sean Kilpatrick,SG,26.0,BRK,23.0,0.0,23.2,5.0,10.8,0.462,1.5,4.2,0.361,3.5,6.6,.526,0.532,2.3,2.6,0.898,0.4,1.7,2.2,1.1,0.4,0.1,1.2,1.3,13.8,SG,26.0,23.0,534,16.7,0.578,.390,.237,2.1,8.6,5.3,8.4,0.9,0.3,8.9,25.2,,0.9,0.0,0.9,.082,,1.8,-4.5,-2.8,-0.1
Brandon Knight,SG,24.0,PHO,52.0,50.0,36.0,7.1,17.2,0.415,2.3,6.8,0.342,4.8,10.5,.461,0.48200000000000004,3.0,3.5,0.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,SG,24.0,52.0,1870,14.7,0.522,.392,.204,2.0,9.9,5.9,24.4,1.6,0.9,15.4,26.2,,0.7,0.9,1.7,.043,,1.2,-1.5,-0.3,0.8
Kyle Korver,SG,34.0,ATL,80.0,80.0,30.0,3.4,7.7,0.435,2.0,5.0,0.39799999999999996,1.4,2.7,.502,0.563,0.6,0.7,0.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0,9.2,SG,34.0,80.0,2401,9.7,0.578,.644,.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,,1.2,2.9,4.1,.082,,-0.7,0.5,-0.2,1.1
